"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",117.9098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",117.4098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",114.8096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",114.6096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",115.6096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",114.9096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",113.8095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",114.8096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",114.2095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",113.6095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",114.6096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",119.1099,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",117.2098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",106.6089,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",90.20752,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",98.60822,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",104.8087,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",110.3092,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",111.0093,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",113.6095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",114.7096,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",114.5095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",112.4094,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",111.7093,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",113.9095,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",117.3098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",117.5098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",116.6097,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",116.0097,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",117.4098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",117.9098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",117.5098,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",119.0099,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",122.2102,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",121.9102,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",128.6107,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",127.4106,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",129.4108,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",129.3108,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",129.7108,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",128.6107,,
"PRINTO01","Production of total industry sa, Index","AUT","Austria","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",123.6103,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.7011,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",104.7587,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",116.1763,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",116.2764,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",112.376,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",111.776,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",110.7426,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",109.6425,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",92.00767,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015_100","2015=100",107.2089,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015_100","2015=100",110.7759,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015_100","2015=100",113.0428,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015_100","2015=100",115.3763,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015_100","2015=100",116.143,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015_100","2015=100",119.8767,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015_100","2015=100",122.5102,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015_100","2015=100",124.0437,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",116.7097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",116.4097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",115.7096,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",112.4094,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",112.6094,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",112.1093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",111.5093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",111.0093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",112.8094,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",111.2093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",110.2092,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",110.8092,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",114.7096,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",111.9093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",102.3085,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",84.20702,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",92.30769,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",99.50829,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",105.7088,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",106.5089,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",109.4091,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",111.5093,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",110.9092,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",109.9092,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",110.7092,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",112.5094,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",115.9097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",116.5097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",114.9096,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",114.7096,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",115.9097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",116.5097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",116.0097,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",117.8098,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",120.41,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",121.4101,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",123.4103,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",122.9102,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",121.2101,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",123.8103,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",124.2104,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",124.1103,,
"PRMNTO01","Production in total manufacturing sa, Index","AUT","Austria","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",119.81,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.6677,,
"PRMNIG01","Production of total manufactured intermediate goods sa, Index","AUT","Austria","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.509,,
